id,group_id,discipline_id,date_on,kind,order_number,timetable_id
927426,634,1723,2020-04-25,lecture,1,306605
927427,634,2304,2020-04-25,lecture,2,306512
927428,634,210,2020-04-25,practice,3,306961
927444,623,801,2020-04-25,laboratory,3,305421
927445,623,801,2020-04-25,laboratory,4,305420
927446,635,1723,2020-04-25,lecture,1,306605
927447,635,2304,2020-04-25,lecture,2,306512
927448,635,210,2020-04-25,practice,3,306961
927462,636,1723,2020-04-25,lecture,1,306605
927463,636,2304,2020-04-25,lecture,2,306512
927464,636,210,2020-04-25,practice,3,306961
927563,658,896,2020-04-25,practice,1,307038
927564,658,896,2020-04-25,practice,2,307037
927565,658,896,2020-04-25,lecture,3,307035
927566,520,878,2020-04-25,laboratory,1,307075
927567,520,878,2020-04-25,laboratory,2,307074
927568,520,878,2020-04-25,lecture,3,307072
927570,522,2340,2020-04-25,laboratory,1,307125
927571,522,2340,2020-04-25,laboratory,2,307124
927572,522,878,2020-04-25,lecture,3,307072
927790,632,1515,2020-04-27,lecture,1,306566
927791,632,1515,2020-04-27,practice,2,306568
927792,632,45,2020-04-27,lecture,3,306559
927793,632,45,2020-04-27,practice,4,306939
927816,621,108,2020-04-27,practice,1,305374
927817,621,108,2020-04-27,practice,2,305373
927821,633,1515,2020-04-27,lecture,1,306566
927822,633,1515,2020-04-27,practice,2,306568
927823,633,45,2020-04-27,lecture,3,306559
927824,633,45,2020-04-27,practice,4,306939
927845,634,1723,2020-04-27,laboratory,5,306610
927846,634,1723,2020-04-27,laboratory,6,306609
927891,636,1723,2020-04-27,laboratory,3,306940
927892,636,1723,2020-04-27,laboratory,4,306941
927893,636,2304,2020-04-27,laboratory,5,306632
928092,507,1384,2020-04-27,laboratory,1,305796
928093,507,1384,2020-04-27,laboratory,2,305797
928094,507,150,2020-04-27,design,3,305798
928095,508,1384,2020-04-27,laboratory,3,305801
928096,508,1384,2020-04-27,laboratory,4,305803
928114,658,4,2020-04-27,lecture,3,307029
928115,658,108,2020-04-27,practice,4,307048
928116,658,108,2020-04-27,practice,5,307047
928117,658,108,2020-04-27,practice,6,307046
928118,520,4,2020-04-27,practice,2,307057
928119,520,413,2020-04-27,lecture,3,307058
928120,520,878,2020-04-27,lecture,4,307073
928123,522,413,2020-04-27,lecture,3,307058
928124,522,878,2020-04-27,lecture,4,307073
928125,522,878,2020-04-27,laboratory,5,307122
928126,522,878,2020-04-27,laboratory,6,307121
928402,632,150,2020-04-28,lecture,1,306570
928403,632,210,2020-04-28,lecture,3,306562
928404,632,210,2020-04-28,practice,4,306563
928425,621,611,2020-04-28,laboratory,2,305369
928426,621,2302,2020-04-28,lecture,3,305383
928430,633,150,2020-04-28,lecture,1,306570
928431,633,210,2020-04-28,lecture,3,306562
928432,633,210,2020-04-28,practice,4,306563
928449,622,2304,2020-04-28,laboratory,1,305403
928450,622,2304,2020-04-28,laboratory,2,305402
928451,622,2302,2020-04-28,lecture,3,305383
928454,634,2304,2020-04-28,laboratory,4,306613
928455,634,2304,2020-04-28,laboratory,5,306612
928469,623,2302,2020-04-28,practice,1,305423
928470,623,2302,2020-04-28,practice,2,305422
928471,623,2302,2020-04-28,lecture,3,305383
928473,635,2304,2020-04-28,laboratory,3,306621
928474,635,1723,2020-04-28,laboratory,5,306618
928475,635,1723,2020-04-28,laboratory,6,306617
928497,636,2304,2020-04-28,laboratory,1,306630
928721,507,150,2020-04-28,laboratory,1,303863
928722,507,150,2020-04-28,laboratory,2,303862
928723,507,153,2020-04-28,lecture,3,303765
928724,508,153,2020-04-28,lecture,3,303765
928750,520,519,2020-04-28,lecture,3,307068
928754,522,413,2020-04-28,practice,1,307111
928755,522,413,2020-04-28,practice,2,307110
928756,522,519,2020-04-28,lecture,3,307068
928995,632,84,2020-04-29,practice,3,306581
928996,632,150,2020-04-29,practice,4,306572
928997,632,150,2020-04-29,design,5,306942
929018,621,108,2020-04-29,lecture,3,305371
929021,633,84,2020-04-29,practice,3,306581
929022,633,150,2020-04-29,practice,4,306572
929043,622,611,2020-04-29,laboratory,1,305399
929044,622,108,2020-04-29,lecture,3,305371
929047,634,45,2020-04-29,lecture,1,306487
929048,634,2,2020-04-29,lecture,2,306497
929049,634,247,2020-04-29,practice,3,306498
929050,634,247,2020-04-29,practice,4,306489
929066,623,108,2020-04-29,lecture,3,305371
929070,635,45,2020-04-29,lecture,1,306487
929071,635,2,2020-04-29,lecture,2,306497
929072,635,247,2020-04-29,practice,3,306498
929073,635,247,2020-04-29,practice,4,306489
929099,636,45,2020-04-29,lecture,1,306487
929100,636,2,2020-04-29,lecture,2,306497
929101,636,247,2020-04-29,practice,3,306498
929102,636,247,2020-04-29,practice,4,306489
929285,507,1384,2020-04-29,lecture,1,303857
929286,507,1384,2020-04-29,practice,2,303858
929287,507,150,2020-04-29,practice,3,303861
929288,508,1384,2020-04-29,lecture,1,303857
929289,508,303,2020-04-29,laboratory,2,303888
929290,508,303,2020-04-29,laboratory,3,303887
929314,658,4,2020-04-29,practice,1,307031
929315,658,413,2020-04-29,practice,2,307034
929316,658,413,2020-04-29,lecture,3,307032
929317,520,878,2020-04-29,research,3,307078
929319,522,2340,2020-04-29,laboratory,3,307126
929320,522,4,2020-04-29,practice,4,307143
929541,635,2304,2020-04-30,laboratory,4,306619
929870,632,35,2020-05-02,practice,1,306575
929871,632,35,2020-05-02,lecture,2,306573
929884,633,35,2020-05-02,lecture,2,306573
929885,633,35,2020-05-02,practice,3,306589
929901,622,801,2020-05-02,laboratory,3,305405
929902,622,801,2020-05-02,laboratory,4,305404
929903,634,1723,2020-05-02,lecture,1,306606
929904,634,2304,2020-05-02,lecture,2,306514
929905,634,2304,2020-05-02,lecture,3,306513
929919,635,1723,2020-05-02,lecture,1,306606
929920,635,2304,2020-05-02,lecture,2,306514
929921,635,2304,2020-05-02,lecture,3,306513
929932,636,1723,2020-05-02,lecture,1,306606
929933,636,2304,2020-05-02,lecture,2,306514
929934,636,2304,2020-05-02,lecture,3,306513
930029,508,351,2020-05-02,laboratory,1,303890
930030,508,351,2020-05-02,laboratory,2,303889
930033,658,896,2020-05-02,practice,1,307040
930034,658,896,2020-05-02,practice,2,307039
930035,658,896,2020-05-02,lecture,3,307036
930036,520,2340,2020-05-02,laboratory,1,307084
930037,520,2340,2020-05-02,laboratory,2,307083
930038,520,878,2020-05-02,laboratory,3,307077
930039,520,878,2020-05-02,laboratory,4,307076
930042,522,519,2020-05-02,laboratory,3,307118
930043,522,519,2020-05-02,laboratory,4,307117
930243,632,1515,2020-05-04,lecture,1,306565
930244,632,1515,2020-05-04,practice,2,306567
930245,632,45,2020-05-04,practice,3,306561
930246,632,84,2020-05-04,practice,4,306580
930247,632,565,2020-05-04,practice,5,306667
930269,621,2304,2020-05-04,lecture,3,305375
930273,633,1515,2020-05-04,lecture,1,306565
930274,633,1515,2020-05-04,practice,2,306567
930275,633,45,2020-05-04,practice,3,306561
930276,633,84,2020-05-04,practice,4,306580
930277,633,565,2020-05-04,practice,5,306667
930295,622,2304,2020-05-04,lecture,3,305375
930300,634,1723,2020-05-04,laboratory,3,306946
930301,634,1723,2020-05-04,laboratory,4,306947
930319,623,108,2020-05-04,practice,1,305417
930320,623,108,2020-05-04,practice,2,305416
930321,623,2304,2020-05-04,lecture,3,305375
930353,636,1723,2020-05-04,laboratory,5,306948
930354,636,1723,2020-05-04,laboratory,6,306949
930513,507,303,2020-05-04,lecture,2,303864
930514,507,303,2020-05-04,laboratory,3,303866
930515,507,303,2020-05-04,laboratory,4,303865
930516,508,303,2020-05-04,lecture,2,303864
930517,508,150,2020-05-04,laboratory,3,303886
930518,508,150,2020-05-04,laboratory,4,303885
930540,658,108,2020-05-04,practice,4,307045
930541,658,108,2020-05-04,practice,5,307044
930542,658,108,2020-05-04,practice,6,307043
930543,520,4,2020-05-04,lecture,4,306962
930544,520,2340,2020-05-04,lecture,5,307079
930549,522,878,2020-05-04,research,3,307123
930550,522,4,2020-05-04,lecture,4,306962
930551,522,2340,2020-05-04,lecture,5,307079
930817,632,150,2020-05-06,practice,3,306571
930818,632,150,2020-05-06,design,4,306955
930840,621,108,2020-05-06,lecture,3,305370
930841,621,801,2020-05-06,laboratory,4,307562
930842,621,801,2020-05-06,laboratory,5,307563
930845,633,150,2020-05-06,design,2,306954
930846,633,150,2020-05-06,practice,3,306571
930865,622,611,2020-05-06,laboratory,1,305398
930866,622,108,2020-05-06,lecture,3,305370
930869,634,210,2020-05-06,lecture,1,306490
930870,634,2,2020-05-06,lecture,2,306496
930871,634,247,2020-05-06,practice,3,306603
930872,634,247,2020-05-06,practice,4,306499
930890,623,108,2020-05-06,lecture,3,305370
930894,635,210,2020-05-06,lecture,1,306490
930895,635,2,2020-05-06,lecture,2,306496
930896,635,247,2020-05-06,practice,3,306603
930897,635,247,2020-05-06,practice,4,306499
930923,636,210,2020-05-06,lecture,1,306490
930924,636,2,2020-05-06,lecture,2,306496
930925,636,247,2020-05-06,practice,3,306603
930926,636,247,2020-05-06,practice,4,306499
931054,507,1384,2020-05-06,lecture,1,303856
931055,507,351,2020-05-06,laboratory,2,303870
931056,507,351,2020-05-06,laboratory,3,303869
931057,508,1384,2020-05-06,lecture,1,303856
931058,508,1384,2020-05-06,practice,2,303883
931059,508,150,2020-05-06,practice,3,303884
931078,520,2340,2020-05-06,laboratory,3,307082
931079,520,4,2020-05-06,practice,4,307141
931081,522,878,2020-05-06,laboratory,1,307120
931082,522,878,2020-05-06,laboratory,2,307119
931083,522,4,2020-05-06,practice,3,307109
931298,635,2304,2020-05-07,laboratory,6,306957
931614,632,35,2020-05-08,practice,1,306574
931615,632,84,2020-05-08,practice,3,306577
931616,632,84,2020-05-08,practice,4,306576
931635,621,2304,2020-05-08,laboratory,1,305377
931636,621,2304,2020-05-08,laboratory,2,305376
931637,621,801,2020-05-08,lecture,3,305378
931638,621,611,2020-05-08,lecture,4,305366
931641,633,84,2020-05-08,practice,3,306577
931642,633,84,2020-05-08,practice,4,306576
931660,622,801,2020-05-08,lecture,3,305378
931661,622,611,2020-05-08,lecture,4,305366
931665,634,247,2020-05-08,lecture,3,306494
931666,634,2,2020-05-08,practice,4,306602
931667,634,45,2020-05-08,practice,5,306598
931681,623,801,2020-05-08,lecture,3,305378
931682,623,611,2020-05-08,lecture,4,305366
931683,623,611,2020-05-08,laboratory,5,305414
931687,635,247,2020-05-08,lecture,3,306494
931688,635,2,2020-05-08,practice,4,306602
931689,635,45,2020-05-08,practice,5,306598
931715,636,247,2020-05-08,lecture,3,306494
931716,636,2,2020-05-08,practice,4,306602
931717,636,45,2020-05-08,practice,5,306598
931884,507,351,2020-05-08,lecture,3,303867
931885,508,351,2020-05-08,lecture,3,303867
931886,508,150,2020-05-08,design,4,306156
931896,658,1151,2020-05-08,lecture,6,307041
931897,520,2340,2020-05-08,lecture,4,307080
931901,522,2340,2020-05-08,lecture,4,307080
932125,632,1515,2020-05-11,lecture,1,306566
932126,632,1515,2020-05-11,practice,2,306568
932127,632,45,2020-05-11,lecture,3,306559
932128,632,45,2020-05-11,practice,4,306939
932151,621,108,2020-05-11,practice,1,305374
932152,621,108,2020-05-11,practice,2,305373
932156,633,1515,2020-05-11,lecture,1,306566
932157,633,1515,2020-05-11,practice,2,306568
932158,633,45,2020-05-11,lecture,3,306559
932159,633,45,2020-05-11,practice,4,306939
932180,634,1723,2020-05-11,laboratory,5,306610
932181,634,1723,2020-05-11,laboratory,6,306609
932226,636,1723,2020-05-11,laboratory,3,306940
932227,636,1723,2020-05-11,laboratory,4,306941
932228,636,2304,2020-05-11,laboratory,5,306632
932402,507,1384,2020-05-11,laboratory,1,305796
932403,507,1384,2020-05-11,laboratory,2,305797
932404,507,150,2020-05-11,design,3,305798
932405,508,1384,2020-05-11,laboratory,3,305801
932406,508,1384,2020-05-11,laboratory,4,305803
932421,658,4,2020-05-11,lecture,3,307029
932422,658,108,2020-05-11,practice,4,307048
932423,658,108,2020-05-11,practice,5,307047
932424,658,108,2020-05-11,practice,6,307046
932425,520,4,2020-05-11,practice,2,307057
932426,520,413,2020-05-11,lecture,3,307058
932427,520,878,2020-05-11,lecture,4,307073
932430,522,413,2020-05-11,lecture,3,307058
932431,522,878,2020-05-11,lecture,4,307073
932432,522,878,2020-05-11,laboratory,5,307122
932433,522,878,2020-05-11,laboratory,6,307121
932708,632,150,2020-05-12,lecture,1,306570
932709,632,210,2020-05-12,lecture,3,306562
932710,632,210,2020-05-12,practice,4,306563
932731,621,611,2020-05-12,laboratory,2,305369
932732,621,2302,2020-05-12,lecture,3,305383
932736,633,150,2020-05-12,lecture,1,306570
932737,633,210,2020-05-12,lecture,3,306562
932738,633,210,2020-05-12,practice,4,306563
932751,622,2304,2020-05-12,laboratory,1,305403
932752,622,2304,2020-05-12,laboratory,2,305402
932753,622,2302,2020-05-12,lecture,3,305383
932756,634,2304,2020-05-12,laboratory,4,306613
932757,634,2304,2020-05-12,laboratory,5,306612
932771,623,2302,2020-05-12,practice,1,305423
932772,623,2302,2020-05-12,practice,2,305422
932773,623,2302,2020-05-12,lecture,3,305383
932775,635,2304,2020-05-12,laboratory,3,306621
932776,635,1723,2020-05-12,laboratory,5,306618
932777,635,1723,2020-05-12,laboratory,6,306617
932799,636,2304,2020-05-12,laboratory,1,306630
932990,507,150,2020-05-12,laboratory,1,303863
932991,507,150,2020-05-12,laboratory,2,303862
932992,507,153,2020-05-12,lecture,3,303765
932993,508,153,2020-05-12,lecture,3,303765
933012,520,519,2020-05-12,lecture,3,307068
933016,522,413,2020-05-12,practice,1,307111
933017,522,413,2020-05-12,practice,2,307110
933018,522,519,2020-05-12,lecture,3,307068
933254,632,84,2020-05-13,practice,3,306581
933255,632,150,2020-05-13,practice,4,306572
933256,632,150,2020-05-13,design,5,306942
933277,621,108,2020-05-13,lecture,3,305371
933280,633,84,2020-05-13,practice,3,306581
933281,633,150,2020-05-13,practice,4,306572
933298,622,611,2020-05-13,laboratory,1,305399
933299,622,108,2020-05-13,lecture,3,305371
933302,634,45,2020-05-13,lecture,1,306487
933303,634,2,2020-05-13,lecture,2,306497
933304,634,247,2020-05-13,practice,3,306498
933305,634,247,2020-05-13,practice,4,306489
933321,623,108,2020-05-13,lecture,3,305371
933325,635,45,2020-05-13,lecture,1,306487
933326,635,2,2020-05-13,lecture,2,306497
933327,635,247,2020-05-13,practice,3,306498
933328,635,247,2020-05-13,practice,4,306489
933354,636,45,2020-05-13,lecture,1,306487
933355,636,2,2020-05-13,lecture,2,306497
933356,636,247,2020-05-13,practice,3,306498
933357,636,247,2020-05-13,practice,4,306489
933484,507,1384,2020-05-13,lecture,1,303857
933485,507,1384,2020-05-13,practice,2,303858
933486,507,150,2020-05-13,practice,3,303861
933487,508,1384,2020-05-13,lecture,1,303857
933488,508,303,2020-05-13,laboratory,2,303888
933489,508,303,2020-05-13,laboratory,3,303887
933510,658,4,2020-05-13,practice,1,307031
933511,658,413,2020-05-13,practice,2,307034
933512,658,413,2020-05-13,lecture,3,307032
933513,520,878,2020-05-13,research,3,307078
933515,522,2340,2020-05-13,laboratory,3,307126
933516,522,4,2020-05-13,practice,4,307143
933731,635,2304,2020-05-14,laboratory,4,306619
934061,632,84,2020-05-15,practice,3,306579
934062,632,84,2020-05-15,practice,4,306578
934081,621,2302,2020-05-15,practice,1,305385
934082,621,2302,2020-05-15,practice,2,305384
934083,621,801,2020-05-15,lecture,3,305379
934086,633,84,2020-05-15,practice,3,306579
934087,633,84,2020-05-15,practice,4,306578
934088,633,150,2020-05-15,design,5,306944
934107,622,108,2020-05-15,practice,1,305401
934108,622,108,2020-05-15,practice,2,305400
934109,622,801,2020-05-15,lecture,3,305379
934113,634,2,2020-05-15,lecture,3,306493
934114,634,2,2020-05-15,practice,4,306604
934115,634,210,2020-05-15,practice,5,306945
934128,623,801,2020-05-15,lecture,3,305379
934129,623,611,2020-05-15,laboratory,4,305415
934132,635,2,2020-05-15,lecture,3,306493
934133,635,2,2020-05-15,practice,4,306604
934134,635,210,2020-05-15,practice,5,306945
934153,636,2,2020-05-15,lecture,3,306493
934154,636,2,2020-05-15,practice,4,306604
934155,636,210,2020-05-15,practice,5,306945
934334,507,153,2020-05-15,laboratory,3,306084
934335,507,153,2020-05-15,laboratory,4,306085
934346,658,1151,2020-05-15,lecture,6,307042
934347,520,519,2020-05-15,laboratory,1,307071
934348,520,519,2020-05-15,laboratory,2,307070
934349,520,2340,2020-05-15,lecture,4,307081
934353,522,2340,2020-05-15,lecture,4,307081
934530,632,35,2020-05-16,practice,1,306575
934531,632,35,2020-05-16,lecture,2,306573
934546,633,35,2020-05-16,lecture,2,306573
934547,633,35,2020-05-16,practice,3,306589
934563,622,801,2020-05-16,laboratory,3,305405
934564,622,801,2020-05-16,laboratory,4,305404
934565,634,1723,2020-05-16,lecture,1,306606
934566,634,2304,2020-05-16,lecture,2,306514
934567,634,2304,2020-05-16,lecture,3,306513
934581,635,1723,2020-05-16,lecture,1,306606
934582,635,2304,2020-05-16,lecture,2,306514
934583,635,2304,2020-05-16,lecture,3,306513
934594,636,1723,2020-05-16,lecture,1,306606
934595,636,2304,2020-05-16,lecture,2,306514
934596,636,2304,2020-05-16,lecture,3,306513
934672,508,351,2020-05-16,laboratory,1,303890
934673,508,351,2020-05-16,laboratory,2,303889
934676,658,896,2020-05-16,practice,1,307040
934677,658,896,2020-05-16,practice,2,307039
934678,658,896,2020-05-16,lecture,3,307036
934679,520,2340,2020-05-16,laboratory,1,307084
934680,520,2340,2020-05-16,laboratory,2,307083
934681,520,878,2020-05-16,laboratory,3,307077
934682,520,878,2020-05-16,laboratory,4,307076
934685,522,519,2020-05-16,laboratory,3,307118
934686,522,519,2020-05-16,laboratory,4,307117
934888,632,1515,2020-05-18,lecture,1,306565
934889,632,1515,2020-05-18,practice,2,306567
934890,632,45,2020-05-18,practice,3,306561
934891,632,84,2020-05-18,practice,4,306580
934892,632,565,2020-05-18,practice,5,306667
934912,621,2304,2020-05-18,lecture,3,305375
934916,633,1515,2020-05-18,lecture,1,306565
934917,633,1515,2020-05-18,practice,2,306567
934918,633,45,2020-05-18,practice,3,306561
934919,633,84,2020-05-18,practice,4,306580
934920,633,565,2020-05-18,practice,5,306667
934938,622,2304,2020-05-18,lecture,3,305375
934943,634,1723,2020-05-18,laboratory,3,306946
934944,634,1723,2020-05-18,laboratory,4,306947
934962,623,108,2020-05-18,practice,1,305417
934963,623,108,2020-05-18,practice,2,305416
934964,623,2304,2020-05-18,lecture,3,305375
934996,636,1723,2020-05-18,laboratory,5,306948
934997,636,1723,2020-05-18,laboratory,6,306949
935154,507,303,2020-05-18,lecture,2,303864
935155,507,303,2020-05-18,laboratory,3,303866
935156,507,303,2020-05-18,laboratory,4,303865
935157,508,303,2020-05-18,lecture,2,303864
935158,508,150,2020-05-18,laboratory,3,303886
935159,508,150,2020-05-18,laboratory,4,303885
935178,658,108,2020-05-18,practice,4,307045
935179,658,108,2020-05-18,practice,5,307044
935180,658,108,2020-05-18,practice,6,307043
935181,520,4,2020-05-18,lecture,4,306962
935182,520,2340,2020-05-18,lecture,5,307079
935187,522,878,2020-05-18,research,3,307123
935188,522,4,2020-05-18,lecture,4,306962
935189,522,2340,2020-05-18,lecture,5,307079
935439,632,150,2020-05-19,lecture,1,306569
935440,632,210,2020-05-19,practice,3,306564
935457,621,611,2020-05-19,laboratory,2,305368
935458,621,2302,2020-05-19,lecture,3,305382
935459,621,565,2020-05-19,practice,4,307561
935463,633,150,2020-05-19,lecture,1,306569
935464,633,210,2020-05-19,practice,3,306564
935484,622,2302,2020-05-19,practice,1,305407
935485,622,2302,2020-05-19,practice,2,305406
935486,622,2302,2020-05-19,lecture,3,305382
935490,634,2304,2020-05-19,laboratory,1,306611
935507,623,2304,2020-05-19,laboratory,1,305419
935508,623,2304,2020-05-19,laboratory,2,305418
935509,623,2302,2020-05-19,lecture,3,305382
935511,635,1723,2020-05-19,laboratory,3,306950
935512,635,1723,2020-05-19,laboratory,4,306951
935536,636,2304,2020-05-19,laboratory,5,306631
935706,507,153,2020-05-19,lecture,3,303764
935707,508,153,2020-05-19,laboratory,1,306034
935708,508,153,2020-05-19,laboratory,2,306035
935709,508,153,2020-05-19,lecture,3,303764
935726,520,413,2020-05-19,practice,1,307060
935727,520,413,2020-05-19,practice,2,307059
935728,520,519,2020-05-19,lecture,3,307067
935732,522,519,2020-05-19,lecture,3,307067
935987,632,150,2020-05-20,practice,3,306571
935988,632,150,2020-05-20,design,4,306955
936010,621,108,2020-05-20,lecture,3,305370
936011,621,801,2020-05-20,laboratory,4,307562
936012,621,801,2020-05-20,laboratory,5,307563
936015,633,150,2020-05-20,design,2,306954
936016,633,150,2020-05-20,practice,3,306571
936035,622,611,2020-05-20,laboratory,1,305398
936036,622,108,2020-05-20,lecture,3,305370
936039,634,210,2020-05-20,lecture,1,306490
936040,634,2,2020-05-20,lecture,2,306496
936041,634,247,2020-05-20,practice,3,306603
936042,634,247,2020-05-20,practice,4,306499
936060,623,108,2020-05-20,lecture,3,305370
936064,635,210,2020-05-20,lecture,1,306490
936065,635,2,2020-05-20,lecture,2,306496
936066,635,247,2020-05-20,practice,3,306603
936067,635,247,2020-05-20,practice,4,306499
936093,636,210,2020-05-20,lecture,1,306490
936094,636,2,2020-05-20,lecture,2,306496
936095,636,247,2020-05-20,practice,3,306603
936096,636,247,2020-05-20,practice,4,306499
936219,507,1384,2020-05-20,lecture,1,303856
936220,507,351,2020-05-20,laboratory,2,303870
936221,507,351,2020-05-20,laboratory,3,303869
936222,508,1384,2020-05-20,lecture,1,303856
936223,508,1384,2020-05-20,practice,2,303883
936224,508,150,2020-05-20,practice,3,303884
936241,520,2340,2020-05-20,laboratory,3,307082
936242,520,4,2020-05-20,practice,4,307141
936244,522,878,2020-05-20,laboratory,1,307120
936245,522,878,2020-05-20,laboratory,2,307119
936246,522,4,2020-05-20,practice,3,307109
936463,635,2304,2020-05-21,laboratory,6,306957
936775,632,35,2020-05-22,practice,1,306574
936776,632,84,2020-05-22,practice,3,306577
936777,632,84,2020-05-22,practice,4,306576
936796,621,2304,2020-05-22,laboratory,1,305377
936797,621,2304,2020-05-22,laboratory,2,305376
936798,621,801,2020-05-22,lecture,3,305378
936801,633,84,2020-05-22,practice,3,306577
936802,633,84,2020-05-22,practice,4,306576
936820,622,801,2020-05-22,lecture,3,305378
936824,634,247,2020-05-22,lecture,3,306494
936825,634,2,2020-05-22,practice,4,306602
936826,634,45,2020-05-22,practice,5,306598
936840,623,801,2020-05-22,lecture,3,305378
936841,623,611,2020-05-22,laboratory,5,305414
936845,635,247,2020-05-22,lecture,3,306494
936846,635,2,2020-05-22,practice,4,306602
936847,635,45,2020-05-22,practice,5,306598
936873,636,247,2020-05-22,lecture,3,306494
936874,636,2,2020-05-22,practice,4,306602
936875,636,45,2020-05-22,practice,5,306598
937040,507,351,2020-05-22,lecture,3,303867
937041,508,351,2020-05-22,lecture,3,303867
937042,508,150,2020-05-22,design,4,306156
937050,658,1151,2020-05-22,lecture,6,307041
937051,520,2340,2020-05-22,lecture,4,307080
937055,522,2340,2020-05-22,lecture,4,307080
937224,633,35,2020-05-23,practice,1,306588
937236,634,1723,2020-05-23,lecture,1,306605
937237,634,2304,2020-05-23,lecture,2,306512
937238,634,210,2020-05-23,practice,3,306961
937254,623,801,2020-05-23,laboratory,3,305421
937255,623,801,2020-05-23,laboratory,4,305420
937256,635,1723,2020-05-23,lecture,1,306605
937257,635,2304,2020-05-23,lecture,2,306512
937258,635,210,2020-05-23,practice,3,306961
937272,636,1723,2020-05-23,lecture,1,306605
937273,636,2304,2020-05-23,lecture,2,306512
937274,636,210,2020-05-23,practice,3,306961
937345,658,896,2020-05-23,practice,1,307038
937346,658,896,2020-05-23,practice,2,307037
937347,658,896,2020-05-23,lecture,3,307035
937348,520,878,2020-05-23,laboratory,1,307075
937349,520,878,2020-05-23,laboratory,2,307074
937350,520,878,2020-05-23,lecture,3,307072
937352,522,2340,2020-05-23,laboratory,1,307125
937353,522,2340,2020-05-23,laboratory,2,307124
937354,522,878,2020-05-23,lecture,3,307072
937565,632,1515,2020-05-25,lecture,1,306566
937566,632,1515,2020-05-25,practice,2,306568
937567,632,45,2020-05-25,lecture,3,306559
937568,632,45,2020-05-25,practice,4,306939
937591,621,108,2020-05-25,practice,1,305374
937592,621,108,2020-05-25,practice,2,305373
937596,633,1515,2020-05-25,lecture,1,306566
937597,633,1515,2020-05-25,practice,2,306568
937598,633,45,2020-05-25,lecture,3,306559
937599,633,45,2020-05-25,practice,4,306939
937620,634,1723,2020-05-25,laboratory,5,306610
937621,634,1723,2020-05-25,laboratory,6,306609
937666,636,1723,2020-05-25,laboratory,3,306940
937667,636,1723,2020-05-25,laboratory,4,306941
937668,636,2304,2020-05-25,laboratory,5,306632
937842,507,1384,2020-05-25,laboratory,1,305796
937843,507,1384,2020-05-25,laboratory,2,305797
937844,507,150,2020-05-25,design,3,305798
937845,508,1384,2020-05-25,laboratory,3,305801
937846,508,1384,2020-05-25,laboratory,4,305803
937861,658,4,2020-05-25,lecture,3,307029
937862,658,108,2020-05-25,practice,4,307048
937863,658,108,2020-05-25,practice,5,307047
937864,658,108,2020-05-25,practice,6,307046
937865,520,4,2020-05-25,practice,2,307057
937866,520,413,2020-05-25,lecture,3,307058
937867,520,878,2020-05-25,lecture,4,307073
937870,522,413,2020-05-25,lecture,3,307058
937871,522,878,2020-05-25,lecture,4,307073
937872,522,878,2020-05-25,laboratory,5,307122
937873,522,878,2020-05-25,laboratory,6,307121
938146,632,150,2020-05-26,lecture,1,306570
938147,632,210,2020-05-26,lecture,3,306562
938148,632,210,2020-05-26,practice,4,306563
938167,621,611,2020-05-26,laboratory,2,305369
938168,621,2302,2020-05-26,lecture,3,305383
938172,633,150,2020-05-26,lecture,1,306570
938173,633,210,2020-05-26,lecture,3,306562
938174,633,210,2020-05-26,practice,4,306563
938187,622,2304,2020-05-26,laboratory,1,305403
938188,622,2304,2020-05-26,laboratory,2,305402
938189,622,2302,2020-05-26,lecture,3,305383
938192,634,2304,2020-05-26,laboratory,4,306613
938193,634,2304,2020-05-26,laboratory,5,306612
938207,623,2302,2020-05-26,practice,1,305423
938208,623,2302,2020-05-26,practice,2,305422
938209,623,2302,2020-05-26,lecture,3,305383
938211,635,2304,2020-05-26,laboratory,3,306621
938212,635,1723,2020-05-26,laboratory,5,306618
938213,635,1723,2020-05-26,laboratory,6,306617
938235,636,2304,2020-05-26,laboratory,1,306630
938420,507,150,2020-05-26,laboratory,1,303863
938421,507,150,2020-05-26,laboratory,2,303862
938422,507,153,2020-05-26,lecture,3,303765
938423,508,153,2020-05-26,lecture,3,303765
938442,520,519,2020-05-26,lecture,3,307068
938446,522,413,2020-05-26,practice,1,307111
938447,522,413,2020-05-26,practice,2,307110
938448,522,519,2020-05-26,lecture,3,307068
938683,632,84,2020-05-27,practice,3,306581
938684,632,150,2020-05-27,practice,4,306572
938685,632,150,2020-05-27,design,5,306942
938705,621,108,2020-05-27,lecture,3,305371
938708,633,84,2020-05-27,practice,3,306581
938709,633,150,2020-05-27,practice,4,306572
938726,622,611,2020-05-27,laboratory,1,305399
938727,622,108,2020-05-27,lecture,3,305371
938730,634,45,2020-05-27,lecture,1,306487
938731,634,2,2020-05-27,lecture,2,306497
938732,634,247,2020-05-27,practice,3,306498
938733,634,247,2020-05-27,practice,4,306489
938749,623,108,2020-05-27,lecture,3,305371
938753,635,45,2020-05-27,lecture,1,306487
938754,635,2,2020-05-27,lecture,2,306497
938755,635,247,2020-05-27,practice,3,306498
938756,635,247,2020-05-27,practice,4,306489
938780,636,45,2020-05-27,lecture,1,306487
938781,636,2,2020-05-27,lecture,2,306497
938782,636,247,2020-05-27,practice,3,306498
938783,636,247,2020-05-27,practice,4,306489
